portfolio_id,date,portfolio_value,return_percentage,benchmark_return,net_inflows,net_outflows
9698,2023-03-25,360384.93,-0.52,-0.53,18135.5,12714.97
7071,2023-01-09,301970.73,17.39,15.64,10309.87,2694.39
9900,2024-07-22,480599.07,-4.75,-5.57,1396.66,10825.97
4430,2022-10-09,399123.41,11.36,12.43,12973.59,19646.53
3300,2023-03-18,372143.75,5.5,5.26,1599.59,9736.24
6906,2024-06-08,410314.36,-6.46,-5.45,2559.42,14281.52
1204,2023-08-17,307921.82,-4.99,-4.36,7545.1,10376.98
2142,2024-05-05,19375.29,18.07,16.03,487.96,3031.12
2720,2024-02-20,52783.32,11.1,11.51,8855.85,4134.42
3617,2022-11-07,144863.69,12.72,12.38,3406.24,11332.7
4566,2023-06-22,119267.7,-9.72,-8.04,13463.46,10005.99
5318,2023-05-15,448203.46,8.3,8.54,2103.58,17028.27
5318,2023-05-11,146701.43,1.35,1.62,7092.75,955.77
4843,2023-05-09,110661.49,-8.35,-9.76,8847.87,16990.57
7265,2024-06-26,42648.68,-1.64,-1.89,14063.63,19434.86
8994,2024-01-21,340292.46,19.04,21.95,16961.57,5132.3
6655,2022-12-24,446288.2,19.21,18.33,11494.84,10195.84
2448,2024-01-12,440611.41,11.34,9.42,4183.49,17508.18
3758,2023-11-19,412733.98,7.79,7.9,4490.44,8137.27
1029,2023-01-17,201216.0,19.5,20.79,19899.66,9808.55
7581,2024-04-11,384199.35,13.59,15.79,13744.48,11754.24
5264,2023-07-11,289311.55,3.65,3.01,15977.52,2712.58
2382,2023-08-19,264572.45,11.68,12.02,4299.68,18460.64
2696,2023-06-25,496282.39,-6.83,-6.61,5562.36,9216.76
5541,2024-01-06,304916.93,-8.37,-7.35,10875.5,13338.87
5968,2024-01-09,275964.57,15.45,17.38,2399.58,7026.33
2079,2022-11-29,477195.52,11.19,9.46,12563.92,19901.49
5968,2023-01-30,148770.36,-2.33,-1.88,7305.32,5232.87
4351,2024-05-28,295766.76,5.26,5.71,15540.64,16653.06
9044,2023-02-04,63823.76,-5.56,-6.59,16594.16,4283.04
3877,2022-09-27,35349.09,-8.74,-8.95,12079.76,18312.0
2720,2022-12-08,465124.18,16.4,13.95,13948.77,10460.63
8907,2023-08-19,115466.37,-9.81,-11.53,2088.75,19029.72
4716,2022-12-27,359487.18,5.48,6.07,9150.16,3325.36
8368,2023-07-20,446950.95,3.58,4.25,11774.17,8863.6
9015,2024-05-18,278834.91,1.0,1.04,1132.05,11602.13
3778,2022-11-28,373474.43,2.77,2.84,13195.35,14217.59
4705,2023-01-26,474168.65,5.46,5.74,1275.11,19034.96
7655,2023-06-21,319194.4,13.56,12.72,1902.45,10390.45
8234,2023-02-12,480380.33,-0.14,-0.12,11452.63,7981.77
9353,2023-05-13,334670.74,10.59,10.03,6328.82,17986.02
7756,2024-05-14,27800.02,-8.41,-8.19,15069.77,9703.03
1475,2024-06-05,86714.73,-3.87,-3.45,5278.18,15549.06
8368,2023-10-02,187245.16,-2.77,-2.38,8334.47,12182.83
1666,2022-12-24,223725.71,14.7,14.87,2464.0,13706.81
6240,2023-05-29,467121.39,-1.25,-1.29,11187.13,11906.82
8032,2024-08-25,163895.78,-9.44,-10.25,10633.99,281.91
4566,2023-04-23,318101.9,0.35,0.3,18512.38,4987.69
8032,2024-01-11,180056.6,7.49,8.17,19185.98,17386.86
5431,2024-01-17,128384.84,9.62,10.27,7998.4,15782.6
3640,2022-11-10,145612.69,18.87,20.76,19738.56,8851.0
8994,2024-03-02,61591.29,5.53,5.46,4629.74,3729.62
8582,2024-09-11,371530.03,12.82,11.09,8840.29,5756.47
5663,2024-08-25,264774.87,12.83,13.75,1230.82,13453.39
9575,2023-01-08,210959.48,0.79,0.78,5134.72,19592.29
6240,2024-08-05,116763.86,-6.57,-6.43,5465.53,2934.68
6240,2023-03-08,181438.97,-9.51,-9.13,10008.47,4731.74
4948,2024-06-01,455626.08,10.23,9.22,7462.04,12906.45
3112,2023-10-03,34076.93,9.07,9.38,6681.57,4114.02
2525,2023-01-17,288283.28,2.65,2.43,5617.7,10950.61
9525,2023-12-28,399266.31,7.81,7.14,7678.59,8767.56
4430,2023-04-30,93423.33,-9.6,-8.03,7513.91,3824.93
7159,2023-06-02,338193.21,-2.1,-1.76,9607.65,18053.14
1784,2022-12-20,159247.26,-9.04,-9.31,15158.74,1769.96
7071,2023-02-18,308145.67,4.81,5.68,19344.23,526.11
7027,2022-11-30,295608.74,16.04,16.57,4423.66,6761.63
1845,2024-07-18,393440.28,18.53,18.51,2931.72,14726.54
3302,2024-09-25,413161.52,-1.42,-1.59,7286.81,105.54
1932,2024-02-04,196733.37,17.08,18.14,9576.49,15820.34
5541,2024-08-09,430193.93,4.02,4.54,15097.17,5513.53
7654,2023-04-24,286607.63,17.23,14.99,7220.36,4908.41
4007,2023-03-16,119976.29,2.38,2.83,5023.24,13470.2
4566,2024-03-29,479232.56,15.21,16.53,1368.7,10441.03
1204,2024-05-16,233719.14,7.14,7.83,53.84,15222.29
1719,2023-12-08,211499.45,3.93,3.7,6541.93,8020.5
5158,2022-10-30,51513.98,9.42,10.29,4950.99,1917.7
2055,2024-06-02,491418.18,17.35,19.4,16212.24,15863.29
8582,2024-03-30,397803.86,-7.36,-8.39,11696.15,13904.06
5108,2024-07-29,435821.39,5.45,5.76,5351.73,9221.39
8002,2022-11-18,485996.34,14.92,14.83,5070.67,6389.78
5390,2023-10-29,392464.47,-5.0,-5.31,7348.2,9461.28
7581,2024-06-10,146991.55,-8.6,-7.66,15310.13,4664.92
9236,2024-09-20,239177.87,9.34,10.16,19865.68,9051.34
8907,2023-10-20,338170.14,18.39,20.94,3877.78,1357.31
4351,2022-12-13,46199.83,9.69,9.99,4202.62,19296.63
4566,2024-09-04,210173.24,18.06,14.56,15401.89,159.46
7976,2023-03-26,405968.82,-5.83,-6.82,11944.57,5892.2
7691,2023-04-17,347827.48,13.55,12.67,122.68,4747.04
7983,2023-07-22,46668.64,14.39,14.36,16311.97,6933.77
8234,2023-09-29,458749.13,-0.01,-0.01,15164.2,12799.28
6070,2022-12-23,456203.85,-7.44,-8.71,12526.22,9094.43
1269,2023-02-06,64422.03,6.97,7.23,1467.53,17211.9
3862,2024-06-19,371839.09,14.24,16.42,17213.45,5148.27
2582,2024-08-26,447964.73,9.54,9.04,17333.8,620.25
5933,2022-10-26,81754.57,-0.95,-0.87,12229.56,12083.15
7948,2024-03-13,76762.63,11.52,10.64,5267.61,1770.28
6906,2023-10-23,434564.75,17.83,17.78,4130.2,17038.67
8032,2022-11-09,470269.21,15.44,18.47,17876.07,11150.77
8313,2023-03-21,277296.26,17.13,16.93,4652.67,4925.31
3120,2024-05-25,83704.59,9.62,8.92,12179.74,6931.82
7747,2023-02-28,380877.35,14.95,16.92,12866.45,4196.67
1763,2023-11-03,186887.19,19.38,16.67,8632.97,7046.25
4115,2023-08-11,13036.98,9.18,10.53,12824.37,265.03
9698,2024-04-05,270726.02,19.89,23.69,6263.08,11418.52
1558,2023-05-25,486818.4,-0.34,-0.37,1372.95,8837.61
8582,2023-07-17,65618.43,-9.18,-9.48,2859.8,3112.55
8002,2022-11-13,277915.31,3.29,3.45,9943.23,4333.81
8069,2022-12-16,37142.38,8.85,9.34,200.84,2998.9
8907,2022-11-22,105429.21,-6.0,-5.34,18103.25,19908.03
4430,2024-07-04,421063.01,-6.78,-6.26,9709.83,1486.77
7602,2024-07-13,468486.03,-9.92,-10.41,844.75,18988.34
9834,2022-12-07,469897.43,14.54,13.03,3273.31,7918.61
4843,2023-04-20,428266.55,-8.8,-9.45,19183.8,17011.07
8996,2023-02-11,414140.34,8.64,7.72,6728.27,7443.84
5136,2023-08-21,262793.35,3.89,4.59,19227.94,16807.74
9751,2023-01-03,396089.25,-8.91,-10.56,19929.19,18010.43
6444,2024-06-03,180787.64,-9.82,-10.21,12699.43,820.5
1029,2024-08-31,44819.17,0.72,0.73,9057.37,5014.21
4705,2023-07-19,224402.49,3.41,3.24,12861.92,9655.66
2183,2023-08-17,406778.44,-2.8,-2.56,13508.79,3231.85
6218,2022-12-21,25639.72,10.97,9.82,11193.63,5314.31
9044,2023-08-07,494307.19,0.48,0.48,13251.91,9988.49
8977,2023-11-12,466331.7,15.21,16.14,14103.04,6615.28
7654,2023-02-27,430884.76,-0.75,-0.76,7516.24,8394.96
7976,2024-05-15,252490.11,9.82,8.92,19502.78,341.52
6263,2023-08-15,102433.44,15.4,17.32,1671.38,12198.61
2150,2024-06-24,298528.68,11.39,9.21,6815.31,210.22
2474,2024-01-03,237618.41,14.52,14.55,5090.27,2116.65
7747,2024-02-01,392468.02,8.96,7.92,13368.45,5069.13
8356,2023-06-02,180630.04,-9.44,-9.01,7580.16,6523.63
9730,2024-07-21,123326.89,15.07,17.24,6587.59,15093.88
9353,2023-03-17,58783.29,3.34,3.66,11918.82,18558.96
2235,2022-11-20,387697.63,-5.46,-6.09,18837.63,6118.41
8582,2024-03-05,300752.57,-8.75,-8.02,15745.34,2972.3
1405,2023-05-18,414981.72,-2.48,-2.01,6651.99,18581.95
7159,2024-05-29,449869.46,8.17,8.38,11283.65,6400.67
9920,2024-02-10,450296.92,2.87,2.3,12291.6,10011.71
5663,2024-03-17,172733.59,0.03,0.03,1878.6,7305.16
7071,2023-06-19,45389.29,18.99,15.54,18968.4,8411.68
9834,2022-10-27,109664.66,-3.88,-3.85,13272.34,6678.37
5318,2023-10-07,58229.88,8.29,6.97,4223.48,10509.56
7172,2022-11-10,18577.76,5.17,4.63,11115.33,8783.09
8996,2023-12-14,345335.55,13.71,14.39,3809.93,7644.75
4351,2023-03-10,58714.34,18.31,17.41,7453.39,9432.56
2823,2023-05-25,421518.1,-7.88,-8.27,18337.03,19206.98
8002,2024-08-06,236386.39,-5.36,-5.33,8881.79,10141.73
2720,2023-07-19,337361.01,-2.05,-2.36,4156.7,13793.41
5663,2022-11-27,187615.68,-8.0,-7.55,16984.18,5930.02
9656,2023-05-13,33396.14,-9.37,-10.49,5808.84,8276.31
6297,2024-07-27,430638.0,16.77,16.29,2274.11,16606.56
9866,2023-07-02,56353.75,-3.52,-3.12,18500.98,18184.43
3938,2023-12-22,317841.95,-9.28,-10.11,3018.86,13232.69
2697,2024-01-27,221074.33,-9.25,-10.91,11625.58,13950.68
6258,2023-06-27,131544.88,-1.64,-1.41,16510.93,5803.31
3778,2023-12-05,425263.46,18.77,18.99,14093.8,15074.46
2598,2023-05-07,344608.05,6.84,8.14,11471.02,17766.92
5933,2022-11-16,43020.6,4.99,5.02,6975.49,4660.0
1475,2024-06-05,32661.87,-2.53,-2.51,16778.17,11207.86
4355,2024-01-21,89096.64,4.63,4.27,15375.02,13042.77
9656,2024-02-25,421103.54,16.72,17.73,11692.51,19970.75
6810,2024-08-08,197719.78,-0.08,-0.07,17240.78,9669.25
7985,2024-01-24,410348.09,10.67,11.05,18128.49,13043.66
7265,2024-06-05,466250.7,-5.69,-5.03,2819.31,5917.6
7654,2023-09-09,470334.96,-3.46,-2.8,11523.92,9064.54
8582,2023-03-30,438183.34,-7.67,-6.25,12937.89,3746.99
9920,2024-03-24,415694.35,16.41,13.5,9884.27,16066.12
3877,2024-01-31,40191.55,5.37,5.94,4133.99,12912.72
9698,2023-07-19,359672.35,17.4,18.03,9610.47,17217.17
8032,2024-03-22,243466.89,8.3,9.2,18386.38,1695.48
4115,2024-07-03,489796.01,5.6,6.66,9857.77,17701.78
2439,2023-01-09,149033.49,14.8,17.48,16091.43,4720.95
8975,2022-12-20,322504.98,-1.89,-1.83,10904.81,3432.41
5646,2023-11-29,410165.11,4.86,4.33,18642.0,8635.32
7747,2022-10-12,5325.95,11.75,10.22,18021.55,18800.22
8368,2023-04-18,228340.41,6.46,5.63,14512.56,7550.2
6750,2022-11-24,376049.65,10.56,11.66,19944.96,19657.17
9015,2023-06-02,276660.25,0.79,0.82,19744.39,16941.62
2448,2022-10-29,427755.75,-2.31,-2.12,2081.24,10175.71
4351,2024-08-24,244084.59,16.87,19.26,13422.29,12500.86
7258,2024-01-21,327745.26,-2.64,-2.38,15435.16,15242.57
6590,2022-10-20,419266.85,5.59,6.42,7503.54,5163.09
6240,2023-01-11,21965.52,-7.47,-8.87,17614.44,9789.02
8582,2024-02-13,262324.0,-2.69,-2.93,4382.02,19238.55
3877,2023-06-05,67354.96,9.52,10.5,5982.98,3768.65
7948,2024-03-17,362886.65,17.06,18.58,5791.68,3892.56
6369,2023-12-23,433902.45,2.33,2.54,597.95,13872.06
1410,2022-11-22,177228.6,12.99,15.13,19128.88,4430.28
1726,2023-10-09,385309.1,-0.68,-0.67,15982.06,12647.91
7858,2023-10-31,465854.06,19.18,19.68,14613.99,14859.59
6258,2023-03-23,219162.85,4.85,5.44,2353.47,11531.04
2079,2024-07-04,489177.84,2.6,2.87,6220.68,13989.0
4919,2024-07-17,408445.6,18.49,17.1,15394.03,1094.37
6536,2023-07-15,114505.07,5.96,5.81,14745.93,18151.32
1280,2024-08-25,368066.9,-4.91,-4.82,4189.97,1175.96
7046,2024-06-16,454188.63,-4.46,-3.63,7282.99,16736.14
9566,2023-03-22,484179.2,-9.49,-9.87,14039.85,19652.08
1666,2024-05-05,5125.37,-0.73,-0.59,5057.07,9864.44
4157,2024-04-21,365370.28,14.27,16.35,8409.48,4991.19
2474,2023-05-30,261794.45,3.5,3.5,2563.23,6547.01
6240,2022-11-18,467105.51,4.28,4.84,5422.64,5129.64
2448,2023-08-29,442246.46,6.62,5.89,19699.97,6275.48
3504,2023-01-05,473878.48,-9.48,-11.26,13940.44,17905.99
8582,2024-09-02,62424.89,-4.31,-4.1,6587.34,13781.98
3900,2022-12-31,291722.64,9.43,9.14,13736.43,8341.67
1666,2023-06-09,54462.45,12.4,14.59,17554.8,15937.74
1726,2023-10-12,372918.11,-5.65,-4.77,8130.31,19602.1
7258,2023-03-30,320628.13,-3.09,-3.12,18552.29,14581.55
7582,2022-12-25,160093.28,15.78,14.03,13452.4,13532.23
5933,2022-11-01,340683.0,15.48,17.85,3973.93,14397.35
8907,2024-03-04,269740.81,-0.88,-0.87,7614.5,8246.82
5110,2023-01-30,498382.04,8.14,6.73,15254.27,15264.16
2598,2024-04-13,390510.47,6.64,5.41,12236.4,11631.9
3302,2023-01-19,486857.63,10.1,9.92,2647.94,11816.61
2304,2022-11-10,372149.8,-1.08,-1.27,14540.9,14606.97
4007,2024-03-17,135663.95,-0.81,-0.72,13537.38,11485.78
5396,2024-07-09,268279.41,-3.7,-3.12,16127.95,5223.77
8280,2023-09-06,242487.76,-4.32,-4.43,16593.58,3330.78
2696,2023-07-01,470515.86,-3.52,-3.33,13475.58,2251.96
8977,2024-09-17,27055.31,9.9,10.28,19169.94,15972.31
2142,2024-04-13,77692.81,19.61,22.28,8835.61,10440.69
4843,2024-08-04,47264.5,-9.59,-11.17,397.83,7937.82
7691,2023-07-06,220524.75,-4.98,-4.8,19050.89,12979.61
1204,2024-05-04,328158.63,8.16,7.71,8965.25,1799.16
5396,2024-08-30,107078.11,1.98,1.84,10832.33,7851.06
1558,2023-03-09,168586.23,18.5,19.32,17221.1,9325.83
1666,2022-11-19,350242.52,5.64,5.13,7028.33,5405.51
3877,2024-09-11,383532.0,0.98,0.85,6836.03,5380.67
3300,2023-10-18,283499.2,7.11,6.28,16161.11,16209.08
2720,2023-02-24,171754.68,-4.08,-3.92,11671.7,12058.97
9063,2023-08-11,403585.39,16.61,17.58,4071.1,2123.88
8002,2023-01-02,279977.74,11.39,12.92,17473.11,11653.31
2150,2022-10-10,442067.59,3.01,3.03,14039.76,12242.37
8582,2024-01-15,237289.47,12.52,11.63,6793.92,12955.79
5110,2023-06-10,43475.74,4.56,5.21,8221.68,7026.91
9733,2023-04-07,129055.38,9.8,8.16,3546.69,6418.37
1069,2024-09-22,223884.52,11.34,10.6,2762.94,5997.35
2363,2022-09-28,396198.59,4.4,3.82,4097.34,15800.76
4390,2023-09-23,473757.27,4.83,3.98,6173.66,18040.58
9153,2024-01-12,126120.27,-6.55,-6.89,7902.93,16868.2
4948,2024-06-03,234585.71,18.44,15.13,17907.23,9440.91
4716,2024-07-02,185036.88,1.41,1.16,18480.9,10962.52
7691,2024-02-20,196936.9,-9.39,-11.26,9441.51,2252.73
2159,2023-09-14,389376.28,18.46,17.03,12327.67,10344.12
1471,2024-01-31,137183.77,15.84,18.49,17277.2,15301.71
2696,2024-09-22,72920.45,3.57,3.49,1793.92,7555.98
1280,2024-08-02,427395.99,11.54,13.31,454.64,4418.24
4771,2023-03-03,477602.94,11.5,12.85,11864.87,15345.44
4430,2024-07-08,120086.45,5.64,4.81,4931.59,9348.72
4843,2023-03-15,426057.37,9.5,10.18,9376.11,14968.56
4919,2024-03-30,216078.42,-9.14,-7.74,16691.94,3522.87
8156,2024-03-08,460685.62,19.81,22.53,4725.42,5642.21
5318,2024-01-28,423227.9,-6.25,-5.75,3468.62,14208.43
1787,2023-06-02,141369.69,12.85,13.69,19481.06,10613.05
9525,2024-08-08,179959.85,5.36,5.23,13102.04,10444.03
6218,2023-07-01,24618.96,5.68,5.97,2625.06,5622.3
7258,2023-01-28,274030.28,13.28,13.56,3798.68,8609.64
5933,2023-02-19,393263.43,5.2,4.36,13802.75,17026.43
9751,2023-05-29,10867.3,2.58,2.57,15413.17,2438.92
1029,2023-03-07,402013.25,-6.2,-6.53,11588.58,19829.86
8371,2024-08-14,129573.77,-1.55,-1.8,4160.32,2377.03
8661,2023-08-05,216355.74,-8.49,-7.94,5670.75,17839.87
9566,2024-01-02,248993.03,-6.26,-6.74,14673.64,2531.21
3617,2023-08-28,81970.88,-9.53,-10.8,16781.74,2437.49
9116,2022-12-20,268297.63,3.49,3.87,7115.85,3067.22
5110,2022-10-15,499411.35,5.2,4.78,15086.28,60.18
3900,2023-08-13,430655.16,15.77,12.84,8711.98,18799.75
4877,2023-03-17,426911.49,-1.19,-1.26,16947.79,6030.79
1204,2023-03-31,448737.54,5.87,6.65,16901.25,15727.9
1763,2024-08-04,131101.88,16.37,17.37,19869.61,7928.33
6750,2023-04-28,71447.4,6.89,7.73,19872.73,5976.1
6444,2023-10-06,94552.71,19.39,22.23,7115.7,311.3
7046,2023-10-01,497534.55,5.55,5.2,227.25,10739.53
9044,2023-03-22,140366.78,-1.3,-1.39,3868.98,8541.12
5396,2023-04-15,177929.19,18.47,17.02,9354.39,3373.79
7270,2023-06-22,180129.65,-9.36,-8.58,6736.29,5456.68
9353,2023-03-11,221786.15,-0.83,-0.88,14690.25,18131.74
2382,2024-07-07,372670.75,17.78,16.46,574.23,1257.67
2696,2024-06-23,69803.9,4.57,4.68,7997.87,15403.77
7258,2023-06-18,474790.46,18.25,19.77,19886.44,2431.67
3900,2024-05-01,358233.89,-1.62,-1.83,9278.73,17047.15
8582,2024-03-04,462178.78,-0.92,-1.05,11093.19,15319.74
5108,2022-10-29,435117.48,3.38,3.78,1577.16,1088.83
2525,2023-05-18,203779.47,-0.91,-0.9,6148.41,18908.89
8368,2023-03-05,49113.34,12.3,13.44,13728.13,2952.04
2696,2023-06-12,178240.12,6.49,5.52,2450.66,17281.58
9730,2022-11-21,395067.9,-6.14,-6.91,181.59,8119.11
5264,2022-12-13,44243.63,1.59,1.78,4411.88,12978.07
1558,2024-06-09,409986.8,-0.41,-0.38,11184.28,8703.89
2382,2024-03-07,226003.73,7.35,6.06,9642.06,2970.72
1845,2024-02-28,95581.89,17.21,14.65,10878.4,2489.55
1069,2023-08-26,190348.57,6.61,6.34,1004.48,15405.18
2696,2024-02-05,11274.64,11.45,11.79,7669.26,6484.51
6661,2022-10-13,218010.55,-0.79,-0.64,19640.88,2084.67
8977,2024-02-08,375067.81,2.51,2.39,12356.4,6433.62
7654,2022-11-10,279280.52,14.93,12.35,1111.76,8895.39
1763,2023-03-23,450356.95,6.75,7.0,1131.12,10677.88
4566,2023-09-25,282920.79,-2.28,-2.11,15440.73,14220.84
2183,2023-11-25,471616.84,14.35,13.94,5151.94,678.88
8996,2023-05-27,85690.74,10.7,8.91,58.3,2393.13
8853,2024-03-21,446465.89,17.25,15.19,7558.32,4296.98
7071,2023-04-13,412920.17,12.81,11.32,10364.67,13003.42
7654,2023-04-29,373474.75,11.43,11.14,15515.93,17381.81
6937,2022-10-08,162210.79,-1.48,-1.66,6731.13,2077.1
7046,2024-08-10,296986.46,14.44,12.03,5360.56,4495.96
9866,2023-03-29,329744.06,-1.76,-2.02,3984.82,14021.29
8582,2024-05-13,313004.35,15.35,16.58,13154.43,4641.78
5968,2024-06-09,311719.61,-4.02,-4.67,10779.63,17690.8
2696,2023-04-24,331253.34,1.62,1.58,10740.45,16993.16
2696,2024-02-24,174365.03,15.78,14.77,8337.69,973.83
9698,2024-04-08,76511.5,-0.71,-0.71,10933.05,8369.67
2142,2023-04-23,288779.66,-8.65,-9.83,12817.86,15780.22
4566,2023-06-08,93801.63,15.72,17.48,14905.28,5836.29
5007,2024-06-09,435304.01,-7.18,-7.58,11450.96,5112.88
4771,2023-01-06,185138.47,-9.02,-8.01,17518.24,10950.63
3120,2023-03-25,83212.84,4.67,4.9,358.15,17885.14
4877,2023-03-23,340389.84,0.86,0.69,12589.93,5166.0
2448,2024-06-24,145262.99,15.47,14.33,10170.56,8230.79
4993,2024-02-15,206820.7,17.62,15.43,12566.57,4156.9
7027,2024-03-22,278339.39,8.94,8.88,10399.65,2446.95
1471,2024-01-16,383180.5,-3.32,-3.23,8975.29,8640.08
2461,2023-05-23,465521.69,-1.38,-1.28,455.16,18372.08
2131,2024-07-26,493318.43,13.95,15.28,15002.13,16107.56
2439,2023-05-11,387937.99,3.9,3.85,11956.14,15676.85
2235,2022-11-04,178644.08,-9.06,-7.47,969.08,73.72
6258,2024-05-08,186311.51,0.76,0.65,11816.03,7449.54
2142,2023-05-29,215735.71,-8.74,-8.68,7398.48,2158.43
2525,2023-10-25,242174.3,4.67,4.39,4145.34,673.01
1269,2023-12-09,252177.53,-0.98,-1.12,8971.76,1633.36
9983,2023-05-28,365001.97,18.91,19.42,13300.83,11972.66
2439,2024-07-28,138510.77,-8.06,-8.09,14321.01,10582.34
7983,2023-10-04,331650.76,12.37,12.4,4380.32,5855.86
6218,2022-10-10,215643.72,-9.17,-8.56,1229.57,5547.12
8355,2023-04-06,225426.21,10.09,8.77,14410.83,18739.83
1726,2024-02-11,121019.94,-2.93,-2.59,11257.14,19166.26
2363,2022-11-12,428321.64,-0.13,-0.14,13144.03,278.37
9353,2023-06-05,134608.58,17.71,17.0,6856.93,7067.5
9920,2022-10-30,127572.5,-1.94,-1.62,4388.45,7880.18
6297,2024-01-14,435377.76,-1.26,-1.21,4101.31,15898.79
3258,2024-07-17,481770.28,-2.2,-2.46,16979.9,1012.54
8616,2023-05-06,268961.7,5.16,5.16,10468.96,7447.75
4862,2022-11-02,205630.25,-2.04,-2.02,17810.28,7993.99
6590,2024-04-17,231790.28,-6.73,-5.44,14520.32,3108.29
5705,2023-07-14,59599.05,17.14,18.59,18470.54,17651.98
9575,2023-08-03,211948.18,3.93,3.73,19031.79,16069.27
9751,2023-05-26,252956.26,-3.97,-4.06,18149.27,13168.78
1280,2022-11-17,63860.95,-5.68,-4.83,14046.57,3083.02
4957,2024-02-20,77982.07,15.13,17.87,8263.67,19341.93
3574,2024-05-21,495300.03,-7.0,-7.17,12431.99,2937.04
9525,2023-11-01,236151.92,3.97,4.41,17610.89,14190.52
8069,2024-04-03,134321.0,10.2,12.16,9896.79,6803.24
3778,2023-07-01,485124.56,11.0,13.19,5260.67,7238.71
3617,2024-08-22,30696.74,-7.19,-8.05,16866.2,9407.7
9116,2024-03-20,37145.39,15.66,12.95,13367.85,8448.18
4705,2023-01-14,167787.82,11.72,12.21,17921.31,5749.45
7581,2023-04-04,17247.57,15.87,13.91,8423.28,17318.41
6297,2023-01-28,61099.42,12.3,14.03,8042.7,5562.82
9866,2023-04-17,464460.23,18.3,21.62,998.97,13878.95
1410,2024-08-16,16020.76,-9.13,-10.16,4553.95,2895.28
6810,2022-12-29,265549.83,-9.48,-8.45,4262.78,7212.17
9063,2023-03-24,418156.97,-3.51,-3.59,16760.03,5083.5
8156,2023-10-14,228730.08,2.51,2.35,10305.74,4762.19
7655,2023-11-15,494867.21,5.87,6.57,18865.49,330.82
4321,2023-02-09,333714.25,5.45,6.43,12078.26,14224.86
6810,2022-11-18,89060.89,19.22,22.81,9863.4,4449.58
6218,2023-12-15,121590.22,-2.47,-2.16,9603.43,4020.68
5559,2024-03-22,318869.3,4.07,3.97,8167.54,86.28
8616,2023-01-02,288801.29,17.97,19.94,15578.9,1330.25
9575,2024-06-21,307115.66,7.48,8.45,8124.59,18284.52
2582,2024-04-24,396027.17,-1.04,-1.08,16065.55,8680.16
4862,2024-04-06,427879.54,12.7,11.75,5396.81,19193.18
1719,2024-07-09,411214.87,12.58,14.4,6327.82,12128.3
4862,2023-03-17,113488.41,13.32,14.56,16265.8,13542.27
9733,2024-04-27,28119.77,-0.13,-0.15,10963.97,19296.48
7976,2024-03-28,493912.21,7.18,6.6,5248.65,128.91
3558,2024-04-28,414938.93,18.64,20.9,5167.87,1468.97
4862,2023-10-05,284942.97,12.87,14.71,12774.33,983.9
7756,2023-07-27,195366.56,17.72,16.86,4966.73,3442.08
3725,2024-08-09,406753.2,2.94,3.06,4437.98,5626.67
2448,2024-07-23,215874.36,-1.77,-2.01,1722.08,6954.34
5792,2024-09-18,293084.44,18.32,20.69,2307.41,18592.41
9044,2024-07-01,400003.41,13.38,14.97,7855.26,3248.71
2344,2022-11-10,148959.11,11.19,12.36,11429.33,15368.65
6240,2024-01-19,317988.1,19.42,15.88,12119.75,11517.22
7159,2023-01-01,348898.47,-5.84,-6.18,19552.19,16604.05
3120,2023-11-12,391065.86,-3.69,-3.4,12535.18,6768.42
2697,2022-10-20,262832.44,-3.18,-2.96,4748.94,10565.55
6218,2024-05-24,138258.48,14.71,13.18,8009.78,6214.16
8582,2023-09-16,174072.19,6.28,6.09,14565.29,16858.21
9063,2023-12-27,335194.46,-4.76,-5.67,9365.83,57.15
1858,2024-03-17,216204.49,-3.05,-3.23,16927.23,1146.8
1471,2022-12-09,203319.34,9.9,8.93,18824.14,2111.13
4157,2023-05-05,156179.69,12.29,13.81,7335.78,11648.62
1763,2023-06-09,231662.16,11.41,12.33,1004.51,1594.43
1932,2023-12-12,229313.61,-4.2,-4.24,18545.22,7921.06
6070,2022-11-13,318760.45,-3.59,-3.16,19679.16,2298.42
8582,2024-04-17,85082.74,14.17,14.82,9725.27,12182.79
7049,2024-06-07,115936.74,11.05,12.85,3920.21,18875.12
4843,2023-09-21,257144.62,7.44,8.9,4114.5,1193.87
4355,2023-11-30,469230.19,-2.29,-2.61,6041.41,2845.95
2582,2023-09-23,481701.05,2.29,2.37,15429.36,16894.93
9031,2023-10-27,148391.79,18.39,18.36,7591.16,10907.85
1280,2023-07-29,249908.12,0.27,0.31,4840.51,19899.14
8156,2023-02-01,156151.52,12.36,14.54,7907.33,4936.3
1280,2023-11-20,108379.22,15.11,15.3,7592.49,2021.59
7265,2024-01-24,121734.23,7.15,7.74,8994.4,15789.22
2363,2023-01-26,177838.78,5.67,5.04,14787.98,1378.74
2382,2023-05-21,175598.8,4.21,4.86,3963.33,293.37
8368,2023-08-30,39019.72,19.73,18.26,16631.29,7248.18
9920,2022-12-23,284832.14,-4.2,-3.74,9545.66,3256.62
3938,2022-11-21,346525.92,11.85,10.26,3614.62,6272.02
2678,2023-09-10,398059.19,-4.98,-5.41,4155.61,8913.31
