transaction_id,portfolio_id,transaction_type,transaction_date,asset_type,asset_name,units,transaction_price,total_amount
3454635,8907,Dividend,2024-03-17,Mutual Fund,Howard-Smith Real Estate,47.07,192.19,9046.38
8105074,2183,Sell,2023-02-03,Stock,"Jones, Brown and Flores Real Estate",17.16,429.09,7363.18
8717381,3112,Buy,2023-07-15,Mutual Fund,Weaver PLC Real Estate,13.88,322.11,4470.89
3991993,1666,Sell,2023-08-16,Mutual Fund,"Wright, Hoffman and Riley Stock",68.58,173.6,11905.49
2199985,3109,Sell,2024-09-09,Mutual Fund,Johnson-Holmes Stock,69.92,126.94,8875.64
7152371,4993,Buy,2024-02-18,Bond,Walters-Williams Mutual Fund,30.74,513.5,15784.99
5461139,1280,Sell,2023-11-17,Bond,Porter-Morgan Bond,57.64,124.94,7201.54
5103528,1138,Buy,2022-11-17,Real Estate,Parker PLC Stock,80.34,450.67,36206.83
5014688,5396,Sell,2024-09-14,Bond,Sanchez-Juarez Real Estate,37.06,634.98,23532.36
2730532,9525,Buy,2024-07-19,Bond,Taylor-Grant Real Estate,31.99,720.38,23044.96
4076999,1666,Dividend,2022-11-17,Mutual Fund,"Roberts, Barnett and Wallace Mutual Fund",76.99,595.3,45832.15
5847863,8368,Sell,2022-11-08,Real Estate,"Stevens, Santiago and Horton Bond",17.94,473.19,8489.03
8405393,1405,Buy,2022-11-16,Mutual Fund,"Velez, Wilson and Salazar Bond",6.07,427.86,2597.11
8600418,1845,Dividend,2023-07-17,Bond,"White, Boyer and Stephens Real Estate",75.7,52.79,3996.2
5290471,6416,Sell,2024-02-10,Stock,Thomas Group Bond,48.37,824.55,39883.48
2670757,8625,Sell,2022-10-22,Stock,Miller Ltd Mutual Fund,87.54,808.61,70785.72
1703636,4390,Sell,2023-04-19,Mutual Fund,Stanley LLC Bond,58.84,364.34,21437.77
3337328,6444,Buy,2024-08-19,Bond,Wheeler-Anderson Bond,53.39,110.83,5917.21
6579140,2150,Sell,2023-09-07,Stock,Guzman LLC Real Estate,54.66,488.65,26709.61
3734700,2720,Dividend,2024-02-23,Bond,Robbins Ltd Bond,27.97,754.86,21113.43
8717093,9983,Dividend,2024-05-14,Mutual Fund,Preston-Mullen Real Estate,84.44,317.54,26813.08
7146520,5158,Dividend,2024-08-26,Bond,Johnson Inc Mutual Fund,84.38,101.82,8591.57
3993661,1280,Sell,2022-11-07,Bond,"Reeves, Williams and Moore Real Estate",40.67,865.68,35207.21
2086643,9575,Sell,2022-10-14,Real Estate,"Holmes, Larsen and Vasquez Real Estate",31.42,681.6,21415.87
7383899,4716,Sell,2024-07-09,Bond,Williams PLC Stock,10.23,549.97,5626.19
2837754,2382,Buy,2023-11-19,Bond,Lewis Ltd Real Estate,61.34,349.37,21430.36
6722805,7985,Sell,2023-07-13,Real Estate,Morales-Rosales Real Estate,29.0,537.25,15580.25
3401152,2344,Dividend,2023-06-04,Stock,"Nelson, Bates and Lowe Stock",1.67,657.71,1098.38
2616923,8616,Sell,2023-11-10,Mutual Fund,Rivas Inc Real Estate,42.39,459.82,19491.77
6760535,5318,Buy,2023-10-12,Stock,Thomas LLC Mutual Fund,4.04,277.67,1121.79
9786887,1410,Dividend,2023-03-17,Stock,Walters-Williams Mutual Fund,71.35,827.67,59054.25
5097617,6661,Sell,2023-06-11,Mutual Fund,Wood-Flowers Real Estate,83.0,755.17,62679.11
3170256,7976,Dividend,2023-12-12,Mutual Fund,Randall-Clark Stock,69.19,314.15,21736.04
5392603,6937,Sell,2024-02-12,Bond,Pham-Romero Mutual Fund,52.63,150.29,7909.76
6185477,1204,Buy,2023-02-17,Real Estate,Cordova LLC Bond,34.37,596.88,20514.77
4117849,6655,Sell,2024-02-06,Real Estate,Adams Group Stock,46.37,447.77,20763.09
8400420,2235,Sell,2023-08-03,Real Estate,"Garcia, Best and Bowen Bond",58.47,188.89,11044.4
7854032,1719,Dividend,2024-08-18,Bond,Baker-Johnson Stock,33.69,59.09,1990.74
4844381,4948,Buy,2024-09-21,Mutual Fund,"Houston, Henson and Miller Bond",50.56,936.98,47373.71
8182394,9116,Sell,2023-08-05,Real Estate,"Byrd, Jones and Floyd Mutual Fund",96.79,133.06,12878.88
7038206,8069,Dividend,2023-01-12,Stock,"Myers, Guerrero and Aguilar Bond",5.85,639.23,3739.5
8586741,9900,Sell,2024-01-20,Stock,"Serrano, Mitchell and Perez Mutual Fund",19.38,60.66,1175.59
3187590,2525,Dividend,2024-09-24,Bond,"Montgomery, Graham and Mullins Mutual Fund",25.82,235.33,6076.22
6719459,7756,Sell,2024-02-10,Real Estate,Anderson-Wood Mutual Fund,1.58,550.57,869.9
8585051,6240,Sell,2024-08-02,Bond,Marshall-Shepard Mutual Fund,95.53,245.82,23483.18
8212626,7265,Sell,2023-07-03,Real Estate,Fisher LLC Real Estate,16.14,295.62,4771.31
9371205,9920,Buy,2023-03-18,Bond,Oneal-Campos Real Estate,67.27,758.55,51027.66
2996927,1845,Buy,2023-10-04,Stock,Carroll LLC Mutual Fund,72.37,542.46,39257.83
1529936,3193,Sell,2024-06-08,Stock,Williams-Smith Real Estate,61.51,456.55,28082.39
6508923,9031,Buy,2024-03-29,Real Estate,Barrera-Jordan Mutual Fund,23.48,306.58,7198.5
5930214,4877,Buy,2023-09-08,Bond,Garcia-Adams Stock,36.12,899.1,32475.49
7720244,6070,Buy,2023-02-06,Mutual Fund,Ferguson-Miller Real Estate,90.03,293.55,26428.31
3016063,2461,Dividend,2023-09-16,Bond,"Williams, Arnold and Chapman Stock",52.37,287.44,15053.23
8385348,6070,Sell,2023-10-04,Stock,"Serrano, Mitchell and Perez Mutual Fund",12.81,565.69,7246.49
6949301,2131,Buy,2023-08-06,Bond,West-Noble Real Estate,92.61,987.9,91489.42
2454660,2598,Sell,2024-05-14,Mutual Fund,Brown Group Real Estate,27.38,655.75,17954.43
8440464,1558,Buy,2023-12-22,Bond,Wilcox Ltd Mutual Fund,79.33,619.97,49182.22
1469156,1858,Dividend,2024-07-17,Bond,Blanchard-Maynard Bond,48.33,654.57,31635.37
3607668,5110,Sell,2023-10-10,Real Estate,Salazar and Sons Real Estate,49.88,448.35,22363.7
6476829,5559,Buy,2024-04-01,Bond,"Schultz, Vega and Kramer Mutual Fund",94.78,539.29,51113.91
5576022,1770,Buy,2024-09-06,Stock,Ortega Group Bond,11.35,198.11,2248.55
3978276,7049,Dividend,2023-03-26,Stock,"Adkins, Munoz and Sims Stock",97.66,505.98,49414.01
9655997,6655,Buy,2024-04-28,Mutual Fund,Allen-Mitchell Mutual Fund,69.17,697.98,48279.28
4685690,5007,Sell,2024-09-17,Mutual Fund,Pena-Blake Real Estate,21.69,525.92,11407.2
6439474,1405,Dividend,2024-04-21,Mutual Fund,Baker PLC Bond,65.73,622.39,40909.69
7149930,3120,Buy,2022-10-31,Mutual Fund,Golden Ltd Stock,63.13,579.26,36568.68
6538945,1858,Buy,2022-11-28,Stock,Walker and Sons Real Estate,48.99,767.23,37586.6
6121631,8156,Buy,2022-12-20,Stock,"Cook, Davis and Leonard Real Estate",64.3,658.78,42359.55
5545511,6655,Dividend,2022-10-28,Mutual Fund,Moreno-Duffy Real Estate,96.57,75.61,7301.66
7593011,5646,Dividend,2024-07-16,Mutual Fund,Bass-Harper Real Estate,86.02,450.41,38744.27
2055777,1471,Sell,2023-07-30,Real Estate,"Ortiz, Ortega and Gonzales Bond",43.49,96.47,4195.48
3751393,2461,Dividend,2023-10-09,Mutual Fund,Velez Group Bond,12.45,77.91,969.98
8804263,6810,Dividend,2024-04-30,Bond,Taylor-Grant Real Estate,41.11,216.72,8909.36
4434140,1787,Buy,2022-11-10,Bond,Powers LLC Stock,26.66,556.4,14833.62
8694350,2696,Sell,2023-04-26,Bond,"Harris, Camacho and Rodriguez Stock",32.21,352.04,11339.21
4717464,5108,Dividend,2024-01-08,Stock,Rodriguez-Key Bond,1.7,223.56,380.05
5205741,7582,Dividend,2023-08-21,Bond,Perry PLC Stock,53.94,228.59,12330.14
5817525,3109,Dividend,2023-07-20,Mutual Fund,Roberts Ltd Real Estate,73.07,909.59,66463.74
3926109,6218,Buy,2023-02-02,Real Estate,Curtis Ltd Bond,3.64,326.32,1187.8
9336582,2363,Buy,2023-07-20,Mutual Fund,Webb PLC Mutual Fund,58.56,954.84,55915.43
2369714,6263,Buy,2023-11-21,Real Estate,Todd Ltd Stock,49.13,537.19,26392.14
9272008,2363,Buy,2023-08-19,Real Estate,White-Gutierrez Stock,28.75,428.02,12305.57
5692823,8156,Buy,2023-12-27,Stock,Hamilton-Taylor Bond,8.87,618.73,5488.14
9849482,3112,Buy,2024-09-06,Bond,Hill Group Stock,78.28,310.11,24275.41
2727862,9044,Buy,2023-01-30,Stock,Dougherty-Shaw Bond,1.28,339.24,434.23
7764729,2678,Sell,2023-08-27,Mutual Fund,Wheeler-Anderson Bond,24.68,238.52,5886.67
6782589,7234,Buy,2023-10-16,Stock,"Marshall, Allison and Stanley Bond",88.63,89.61,7942.13
4723301,2678,Sell,2023-04-02,Stock,Dixon Inc Stock,25.46,188.83,4807.61
4054078,5110,Buy,2023-06-23,Real Estate,"Young, Hull and Acosta Bond",67.13,856.0,57463.28
2593798,8371,Buy,2024-05-27,Mutual Fund,Klein-Nolan Real Estate,44.03,468.36,20621.89
8303768,8975,Dividend,2022-12-12,Bond,Rowe-Fischer Mutual Fund,84.64,68.92,5833.39
2005577,4115,Sell,2024-02-18,Bond,Brown-Francis Stock,63.12,579.02,36547.74
3075652,9757,Dividend,2024-08-09,Stock,Reed-Bishop Stock,45.12,478.64,21596.24
5961073,4007,Dividend,2023-09-03,Bond,"Giles, Page and Hunt Mutual Fund",94.86,691.98,65641.22
4185267,4321,Sell,2024-04-28,Mutual Fund,Rangel-Maldonado Stock,62.53,341.09,21328.36
7049923,4566,Buy,2023-11-25,Stock,"Barnes, Gray and Allen Real Estate",36.85,851.85,31390.67
1199761,9575,Sell,2023-03-02,Mutual Fund,"Mejia, Whitehead and Grimes Mutual Fund",54.3,937.17,50888.33
1216792,3193,Sell,2023-04-08,Real Estate,Park LLC Mutual Fund,23.49,80.96,1901.75
2550193,4157,Dividend,2024-03-02,Mutual Fund,"Strickland, Kirby and Li Real Estate",14.42,913.86,13177.86
1211163,3862,Dividend,2023-02-07,Bond,"Mack, Morgan and Johnson Mutual Fund",13.63,623.25,8494.9
6916288,7602,Buy,2023-05-18,Real Estate,"Guerrero, Parker and Frye Bond",19.92,880.82,17545.93
1994490,3258,Buy,2024-08-10,Mutual Fund,"Novak, Carter and Bennett Mutual Fund",26.48,640.01,16947.46
6096631,1410,Buy,2024-08-02,Mutual Fund,"Myers, Hawkins and Perkins Bond",88.53,926.17,81993.83
3029357,9698,Dividend,2024-09-14,Bond,Middleton LLC Mutual Fund,79.8,771.81,61590.44
4495501,9525,Dividend,2024-03-05,Mutual Fund,Campos-Ayala Real Estate,13.19,637.39,8407.17
3128421,4351,Dividend,2023-07-21,Stock,"Howard, Meyer and Gilmore Mutual Fund",41.02,151.84,6228.48
7470700,5227,Sell,2023-05-06,Stock,Doyle-Robinson Mutual Fund,91.62,277.0,25378.74
5974455,1405,Sell,2024-06-17,Stock,Brooks-Sullivan Real Estate,40.67,196.65,7997.76
1153608,8371,Sell,2024-07-31,Stock,Clark LLC Stock,67.52,402.03,27145.07
9921461,3778,Buy,2024-05-12,Real Estate,Stuart LLC Mutual Fund,60.6,546.81,33136.69
2118860,4351,Dividend,2023-05-04,Stock,Pena and Sons Bond,81.08,954.2,77366.54
5948221,3504,Buy,2024-01-28,Real Estate,Christensen-Williams Mutual Fund,38.11,980.85,37380.19
8145236,7691,Sell,2023-07-17,Stock,Skinner LLC Bond,64.72,950.3,61503.42
6988876,6906,Sell,2023-11-17,Real Estate,Miller-Chan Stock,26.19,620.04,16238.85
1539886,1138,Buy,2023-03-15,Stock,Barnett-Bennett Mutual Fund,49.84,864.43,43083.19
3946686,4700,Sell,2023-10-28,Mutual Fund,"Clarke, Hoffman and Martinez Mutual Fund",49.2,279.87,13769.6
7386337,1787,Sell,2023-11-28,Mutual Fund,"Mccall, Freeman and Brown Stock",31.62,394.75,12482.0
7217480,2448,Buy,2023-04-15,Bond,Hunt Inc Bond,33.74,835.98,28205.97
8390617,9730,Dividend,2023-11-05,Real Estate,Lowe-Anthony Bond,96.86,61.52,5958.83
6449233,8625,Sell,2022-12-13,Mutual Fund,Walters-Williams Mutual Fund,98.23,849.65,83461.12
6985749,1763,Dividend,2024-04-11,Stock,Ali Inc Mutual Fund,17.74,129.58,2298.75
2413896,2142,Sell,2023-12-04,Mutual Fund,Pena LLC Real Estate,48.71,251.58,12254.46
8208524,3574,Dividend,2023-05-31,Stock,Boyd LLC Real Estate,84.64,350.51,29667.17
6692056,5227,Buy,2023-05-19,Stock,"Brooks, White and Martin Bond",70.2,164.73,11564.05
9110840,7654,Dividend,2023-03-29,Real Estate,"Morales, Blanchard and Turner Bond",5.44,742.92,4041.48
3930951,2159,Sell,2023-11-05,Mutual Fund,"Price, Dodson and Wilkerson Mutual Fund",9.22,366.71,3381.07
6996657,7655,Dividend,2024-02-08,Stock,Farrell PLC Real Estate,92.4,771.96,71329.1
4881058,8625,Sell,2024-01-24,Stock,Lee-Hanson Real Estate,25.49,390.23,9946.96
3055912,4321,Dividend,2023-11-28,Real Estate,Rangel-Maldonado Stock,84.62,452.52,38292.24
3645581,5559,Dividend,2022-10-02,Real Estate,"Jackson, Taylor and Hickman Mutual Fund",93.61,68.64,6425.39
3141841,4716,Sell,2023-03-15,Bond,Conley Group Real Estate,20.17,902.98,18213.11
7923981,3109,Sell,2023-06-27,Bond,"Jones, Gonzalez and White Mutual Fund",95.29,446.14,42512.68
4506984,2363,Buy,2024-01-21,Stock,Woods-Medina Mutual Fund,46.38,72.99,3385.28
6285669,4430,Dividend,2022-12-19,Real Estate,Vasquez-Fisher Mutual Fund,12.41,215.09,2669.27
5369401,1029,Sell,2023-03-19,Bond,Navarro Inc Stock,77.39,688.59,53289.98
3652208,1784,Buy,2024-07-22,Bond,Martin Ltd Bond,11.71,927.92,10865.94
7863397,3758,Sell,2023-04-03,Mutual Fund,Odonnell-Hawkins Mutual Fund,43.12,130.72,5636.65
4292842,4993,Dividend,2023-03-07,Mutual Fund,"Montgomery, Graham and Mullins Mutual Fund",69.96,547.88,38329.68
2781683,8313,Buy,2023-09-17,Bond,Perry PLC Stock,15.3,688.56,10534.97
2202639,4390,Dividend,2023-07-13,Stock,Morrison Ltd Bond,6.55,109.41,716.64
1698444,2582,Buy,2023-10-18,Stock,Jones-Brown Mutual Fund,97.71,635.37,62082.0
4507245,8616,Dividend,2024-05-14,Mutual Fund,"Valentine, Palmer and Stevenson Mutual Fund",25.31,168.4,4262.2
3858658,1858,Sell,2023-11-21,Real Estate,"Cruz, Jones and Owens Bond",1.72,205.66,353.74
3399919,1475,Buy,2023-08-18,Mutual Fund,"Hurst, Taylor and Elliott Real Estate",38.18,154.63,5903.77
1158947,1029,Dividend,2024-08-14,Real Estate,Hunt Inc Bond,93.67,644.86,60404.04
5616780,7602,Buy,2023-09-17,Mutual Fund,Smith PLC Real Estate,10.56,573.31,6054.15
5549861,9900,Sell,2023-11-12,Bond,Lynch Ltd Bond,60.03,783.7,47045.51
4834539,3778,Sell,2023-04-18,Stock,Smith-Lopez Bond,56.8,883.48,50181.66
8298644,7046,Buy,2024-04-08,Real Estate,"Vargas, Davis and Cabrera Mutual Fund",72.05,757.99,54613.18
3170407,5390,Sell,2023-05-30,Bond,Roberts Ltd Real Estate,76.6,906.76,69457.82
4658702,9525,Sell,2023-11-19,Bond,"Beard, Wright and Williams Bond",96.15,590.72,56797.73
5098662,5044,Buy,2022-09-28,Mutual Fund,Washington-Thomas Bond,96.0,915.34,87872.64
5236446,9900,Dividend,2024-05-15,Stock,"Townsend, York and Rodriguez Real Estate",48.48,553.38,26827.86
1884294,2344,Dividend,2024-09-24,Bond,Sanchez-Juarez Real Estate,87.0,240.31,20906.97
5859121,9698,Buy,2022-11-28,Real Estate,"Taylor, Rose and Marshall Bond",8.14,426.38,3470.73
6425441,5646,Sell,2024-08-10,Mutual Fund,"Walker, Ward and Hill Mutual Fund",50.14,256.89,12880.46
1789470,4771,Dividend,2023-03-02,Stock,Murray-Callahan Stock,17.64,716.92,12646.47
1771544,3193,Buy,2022-12-28,Mutual Fund,Hoover Inc Bond,64.66,731.85,47321.42
8320147,3574,Buy,2023-01-12,Mutual Fund,Carter PLC Real Estate,66.68,327.12,21812.36
1284286,7582,Dividend,2023-08-06,Stock,Crawford LLC Real Estate,63.87,924.69,59059.95
7453397,7581,Sell,2023-09-24,Bond,"Arnold, Davis and Lopez Bond",74.89,734.34,54994.72
3206110,5792,Buy,2024-07-10,Stock,Hill Group Stock,20.82,799.32,16641.84
8875109,1763,Buy,2023-06-09,Mutual Fund,"Marshall, Mitchell and Wise Mutual Fund",22.24,108.09,2403.92
9080069,4351,Sell,2024-01-09,Stock,"Sosa, Cruz and Kelley Mutual Fund",84.79,898.24,76161.77
8641096,8353,Dividend,2024-04-29,Bond,Johnson-Frank Mutual Fund,15.37,942.02,14478.85
3854372,5007,Buy,2024-07-10,Real Estate,Hart and Sons Real Estate,86.45,405.36,35043.37
4555795,4862,Dividend,2024-01-20,Real Estate,"Velez, Cummings and Callahan Bond",23.24,483.49,11236.31
4308517,2079,Dividend,2023-01-14,Bond,"Velez, Wilson and Salazar Bond",70.45,388.42,27364.19
4714954,6444,Buy,2024-03-15,Real Estate,Wright Inc Real Estate,16.46,867.63,14281.19
3927050,1719,Sell,2023-09-07,Stock,Baker-Gilbert Mutual Fund,65.69,788.92,51824.15
2532844,2720,Dividend,2023-05-30,Real Estate,Martin PLC Real Estate,9.0,84.91,764.19
8989255,4119,Sell,2022-11-25,Stock,Hopkins-Rojas Mutual Fund,93.82,276.01,25895.26
8626321,4700,Buy,2022-11-23,Mutual Fund,Howell Group Real Estate,66.51,373.94,24870.75
5424175,7049,Dividend,2023-10-27,Real Estate,Gomez-Castro Bond,14.24,639.99,9113.46
1944133,5227,Buy,2023-05-10,Mutual Fund,Taylor and Sons Bond,2.77,842.18,2332.84
2731974,1770,Buy,2023-01-22,Stock,Salazar and Sons Real Estate,97.43,571.18,55650.07
4530758,5792,Dividend,2022-10-11,Bond,"Wilkerson, Johnson and Martinez Mutual Fund",48.78,788.52,38464.01
3652607,7756,Sell,2024-06-07,Mutual Fund,French-Garrison Mutual Fund,84.59,154.14,13038.7
3726868,2157,Dividend,2023-09-11,Bond,Brown Group Real Estate,33.74,614.53,20734.24
1903243,3112,Sell,2023-11-22,Bond,"Davidson, Murphy and Johnson Real Estate",35.46,986.71,34988.74
9462253,1787,Buy,2023-05-31,Stock,Lawson-Garcia Bond,58.07,438.13,25442.21
4082871,3725,Buy,2024-09-18,Real Estate,Johnson PLC Bond,87.35,251.32,21952.8
5040699,2382,Dividend,2023-06-22,Bond,Martin-Boyd Mutual Fund,25.52,408.87,10434.36
7510225,4007,Dividend,2023-02-14,Bond,Shaffer Ltd Mutual Fund,1.35,785.96,1061.05
5304987,7046,Dividend,2022-12-03,Stock,Best Group Stock,3.91,730.74,2857.19
5803328,2344,Buy,2024-02-19,Mutual Fund,"Smith, Mcclain and Bradshaw Bond",56.07,390.1,21872.91
8499144,9044,Buy,2023-03-13,Real Estate,Harris Group Stock,45.31,221.49,10035.71
4094507,2159,Dividend,2023-11-10,Mutual Fund,Tucker-Lopez Bond,43.83,978.69,42895.98
3537216,5646,Sell,2023-11-13,Stock,Hopkins-Rojas Mutual Fund,92.38,442.0,40831.96
4140234,2055,Dividend,2023-07-16,Mutual Fund,Taylor-Grant Real Estate,6.03,272.56,1643.54
9619124,8582,Buy,2023-11-07,Real Estate,Williams PLC Stock,55.99,141.51,7923.14
7089363,9353,Dividend,2024-02-21,Mutual Fund,Davidson-Smith Stock,43.68,449.93,19652.94
6651107,8280,Buy,2023-10-16,Stock,Hart and Sons Real Estate,23.76,100.71,2392.87
7304816,3938,Sell,2023-10-22,Real Estate,Thomas-Garrison Bond,53.04,717.87,38075.82
7230975,9353,Buy,2023-12-24,Stock,Chapman-Murphy Mutual Fund,39.75,241.09,9583.33
9349131,7071,Sell,2024-08-23,Real Estate,Webb LLC Real Estate,57.39,759.27,43574.51
6679527,3862,Dividend,2023-05-11,Bond,Hart PLC Real Estate,55.9,796.1,44501.99
8740091,7258,Buy,2024-07-21,Bond,Morales PLC Bond,26.15,843.88,22067.46
7262012,7655,Dividend,2024-02-17,Bond,"Garcia, Diaz and Lawrence Mutual Fund",99.42,61.61,6125.27
2188294,1666,Buy,2023-06-15,Real Estate,"Brooks, White and Martin Bond",18.94,267.19,5060.58
3294867,3109,Buy,2024-03-28,Stock,"Cuevas, Palmer and Murphy Bond",1.74,562.99,979.6
3639516,1726,Dividend,2024-04-05,Stock,Vazquez Inc Real Estate,31.32,320.54,10039.31
5163130,9427,Dividend,2023-04-12,Mutual Fund,Roberts and Sons Stock,67.15,837.72,56252.9
5827850,7234,Sell,2023-05-16,Bond,Ware-Campbell Real Estate,42.56,411.31,17505.35
4038048,7948,Buy,2024-05-17,Mutual Fund,Rich-Freeman Stock,56.23,429.88,24172.15
6084264,9525,Dividend,2023-02-05,Bond,Jones-Brown Mutual Fund,4.04,496.26,2004.89
7076787,3640,Sell,2024-08-29,Mutual Fund,Martin Ltd Bond,24.09,898.26,21639.08
2046119,7634,Buy,2023-05-14,Real Estate,Ford Inc Stock,59.57,173.0,10305.61
7920631,4700,Buy,2023-05-31,Mutual Fund,Bryant-Silva Bond,17.93,159.07,2852.13
3077016,2697,Dividend,2023-08-29,Bond,"Guerrero, Parker and Frye Bond",28.76,603.94,17369.31
7673006,3109,Buy,2024-03-10,Mutual Fund,Gomez-Castro Bond,4.19,674.13,2824.6
3168336,1787,Sell,2023-11-28,Mutual Fund,Murphy Ltd Stock,54.8,788.48,43208.7
8567045,3725,Sell,2023-10-12,Stock,Miller Ltd Mutual Fund,85.63,866.35,74185.55
5098830,7747,Buy,2024-04-14,Mutual Fund,Hinton-Jones Mutual Fund,21.44,771.21,16534.74
6977212,8907,Sell,2024-04-07,Bond,Peterson-Perkins Mutual Fund,85.28,869.74,74171.43
8604812,5390,Buy,2024-02-01,Bond,Ibarra-Miranda Bond,85.12,376.56,32052.79
8734998,9044,Dividend,2023-11-15,Stock,Williamson-Olson Mutual Fund,61.38,672.58,41282.96
6713016,1932,Sell,2024-01-16,Mutual Fund,"Gonzalez, Nguyen and Levy Real Estate",25.44,866.87,22053.17
2239502,9834,Buy,2023-09-11,Mutual Fund,"Nelson, Alvarez and Ewing Stock",33.04,334.1,11038.66
6450182,7270,Sell,2022-12-03,Real Estate,Burton and Sons Bond,14.72,868.49,12784.17
2573347,6369,Dividend,2024-03-26,Real Estate,"Hughes, Gilbert and Richmond Real Estate",91.51,223.18,20423.2
3534495,9920,Buy,2023-07-17,Bond,Gibson Ltd Bond,36.33,133.53,4851.14
4976664,6263,Buy,2022-11-09,Stock,Nguyen-Taylor Stock,21.49,548.07,11778.02
5071702,2363,Buy,2024-06-21,Bond,"Daugherty, Meza and Joyce Mutual Fund",50.55,956.88,48370.28
1960911,4351,Sell,2022-10-05,Mutual Fund,Shelton Inc Mutual Fund,99.72,450.29,44902.92
2234996,9656,Dividend,2023-04-09,Stock,Golden Ltd Stock,19.9,761.89,15161.61
7181453,6369,Sell,2023-02-07,Mutual Fund,"Odom, Campos and Reyes Bond",72.79,86.43,6291.24
1969246,1405,Buy,2024-05-25,Real Estate,"Brooks, White and Martin Bond",19.08,864.08,16486.65
2443290,7071,Buy,2024-05-27,Stock,Lewis Group Mutual Fund,47.53,358.82,17054.71
8457391,2157,Sell,2024-04-20,Bond,"Wright, Wright and Olson Real Estate",37.14,520.09,19316.14
9365967,1138,Dividend,2023-07-22,Stock,"Williamson, Brandt and Brooks Real Estate",47.42,289.01,13704.85
5641346,8371,Dividend,2023-03-12,Bond,"Evans, Zuniga and Stafford Stock",25.3,979.65,24785.15
3078875,8503,Dividend,2022-11-14,Stock,Wilson LLC Bond,74.16,59.82,4436.25
7629015,4321,Sell,2024-07-23,Mutual Fund,"Cisneros, Coleman and Dawson Real Estate",48.47,909.6,44088.31
8153090,2079,Sell,2022-10-01,Bond,Allen Ltd Stock,17.73,572.34,10147.59
3511389,3120,Buy,2024-02-11,Stock,"Mccall, Freeman and Brown Stock",19.34,318.28,6155.54
3574121,5390,Buy,2023-03-05,Real Estate,Navarro Inc Stock,56.84,703.4,39981.26
5630272,1787,Sell,2023-04-24,Real Estate,Campos-Ayala Real Estate,2.73,112.87,308.14
8511599,7027,Buy,2024-05-16,Bond,"Hall, Estrada and Vaughn Mutual Fund",2.03,256.23,520.15
4213715,2720,Sell,2023-05-29,Real Estate,"Hurst, Taylor and Elliott Real Estate",40.52,447.26,18122.98
4591493,8368,Buy,2023-10-24,Real Estate,Jensen-Johnson Mutual Fund,32.79,975.13,31974.51
9700501,5646,Buy,2024-03-13,Mutual Fund,Johnson-Brown Mutual Fund,69.45,81.33,5648.37
4135101,1483,Sell,2024-04-25,Stock,Reed-Bishop Stock,27.24,411.38,11205.99
1637477,2304,Sell,2023-07-17,Stock,"Newman, Hobbs and Graves Bond",11.3,914.44,10333.17
7774772,8550,Buy,2024-09-24,Mutual Fund,Cervantes LLC Real Estate,46.27,839.72,38853.84
4345134,9983,Buy,2023-09-04,Mutual Fund,Wright PLC Bond,84.13,119.7,10070.36
